tahun,nama_kota,nama_kecamatan,nama_kelurahan,jenis_kelamin,wilayah,jumlah
2019,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Perempuan,JAKARTA,247
2019,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,Perempuan,JAKARTA,75
2019,JAKARTA BARAT,TAMAN SARI,KRUKUT,Perempuan,JAKARTA,139
2019,JAKARTA BARAT,TAMAN SARI,MAPHAR,Perempuan,JAKARTA,84
2019,JAKARTA BARAT,TAMAN SARI,TANGKI,Perempuan,JAKARTA,59
2019,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,Perempuan,JAKARTA,41
2019,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,Perempuan,JAKARTA,110
2019,JAKARTA BARAT,TAMAN SARI,GLODOK,Perempuan,JAKARTA,33
2019,JAKARTA BARAT,TAMAN SARI,PINANGSIA,Perempuan,JAKARTA,66
2019,JAKARTA BARAT,TAMBORA,TAMBORA,Perempuan,JAKARTA,67
2019,JAKARTA BARAT,TAMBORA,KALI ANYAR,Perempuan,JAKARTA,153
2019,JAKARTA BARAT,TAMBORA,DURI UTARA,Perempuan,JAKARTA,93
2019,JAKARTA BARAT,TAMBORA,TANAH SEREAL,Perempuan,JAKARTA,139
2019,JAKARTA BARAT,TAMBORA,KERENDANG,Perempuan,JAKARTA,120
2019,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,Perempuan,JAKARTA,198
2019,JAKARTA BARAT,TAMBORA,ANGKE,Perempuan,JAKARTA,152
2019,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,Perempuan,JAKARTA,113
2019,JAKARTA BARAT,TAMBORA,PEKOJAN,Perempuan,JAKARTA,121
2019,JAKARTA BARAT,TAMBORA,ROA MALAKA,Perempuan,JAKARTA,11
2019,JAKARTA BARAT,TAMBORA,DURI SELATAN,Perempuan,JAKARTA,88
2019,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,Perempuan,JAKARTA,409
2019,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,Perempuan,JAKARTA,260
2019,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,Perempuan,JAKARTA,283
2019,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,Perempuan,JAKARTA,153
2019,JAKARTA BARAT,KEBON JERUK,DURI KEPA,Perempuan,JAKARTA,344
2019,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,Perempuan,JAKARTA,301
2019,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,Perempuan,JAKARTA,223
2019,JAKARTA BARAT,KALI DERES,KALIDERES,Perempuan,JAKARTA,513
2019,JAKARTA BARAT,KALI DERES,SEMANAN,Perempuan,JAKARTA,461
2019,JAKARTA BARAT,KALI DERES,TEGAL ALUR,Perempuan,JAKARTA,618
2019,JAKARTA BARAT,KALI DERES,KAMAL,Perempuan,JAKARTA,405
2019,JAKARTA BARAT,KALI DERES,PEGADUNGAN,Perempuan,JAKARTA,521
2019,JAKARTA BARAT,PALMERAH,PALMERAH,Perempuan,JAKARTA,430
2019,JAKARTA BARAT,PALMERAH,SLIPI,Perempuan,JAKARTA,106
2019,JAKARTA BARAT,PALMERAH,KOTA BAMBU UTARA,Perempuan,JAKARTA,175
2019,JAKARTA BARAT,PALMERAH,JATI PULO,Perempuan,JAKARTA,205
2019,JAKARTA BARAT,PALMERAH,KEMANGGISAN,Perempuan,JAKARTA,164
2019,JAKARTA BARAT,PALMERAH,KOTA BAMBU SELATAN,Perempuan,JAKARTA,135
2019,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Perempuan,JAKARTA,345
2019,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Perempuan,JAKARTA,261
2019,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Perempuan,JAKARTA,197
2019,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Perempuan,JAKARTA,311
2019,JAKARTA BARAT,KEMBANGAN,JOGLO,Perempuan,JAKARTA,225
2019,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,Perempuan,JAKARTA,179
2019,JAKARTA SELATAN,TEBET,TEBET TIMUR,Perempuan,JAKARTA,81
2019,JAKARTA SELATAN,TEBET,TEBET BARAT,Perempuan,JAKARTA,116
2019,JAKARTA SELATAN,TEBET,MENTENG DALAM,Perempuan,JAKARTA,205
2019,JAKARTA SELATAN,TEBET,KEBON BARU,Perempuan,JAKARTA,201
2019,JAKARTA SELATAN,TEBET,BUKIT DURI,Perempuan,JAKARTA,204
2019,JAKARTA SELATAN,TEBET,MANGGARAI SELATAN,Perempuan,JAKARTA,135
2019,JAKARTA SELATAN,TEBET,MANGGARAI,Perempuan,JAKARTA,169
2019,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,Perempuan,JAKARTA,9
2019,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,Perempuan,JAKARTA,18
2019,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,Perempuan,JAKARTA,81
2019,JAKARTA SELATAN,SETIA BUDI,KARET,Perempuan,JAKARTA,52
2019,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Perempuan,JAKARTA,155
2019,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Perempuan,JAKARTA,177
2019,JAKARTA SELATAN,SETIA BUDI,GUNTUR,Perempuan,JAKARTA,17
2019,JAKARTA SELATAN,SETIA BUDI,KUNINGAN TIMUR,Perempuan,JAKARTA,25
2019,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,Perempuan,JAKARTA,138
2019,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,Perempuan,JAKARTA,125
2019,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,Perempuan,JAKARTA,222
2019,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,Perempuan,JAKARTA,214
2019,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,Perempuan,JAKARTA,79
2019,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,Perempuan,JAKARTA,139
2019,JAKARTA SELATAN,PASAR MINGGU,JATI PADANG,Perempuan,JAKARTA,210
2019,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,Perempuan,JAKARTA,166
2019,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,Perempuan,JAKARTA,228
2019,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,Perempuan,JAKARTA,401
2019,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,Perempuan,JAKARTA,214
2019,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,Perempuan,JAKARTA,306
2019,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,Perempuan,JAKARTA,247
2019,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,Perempuan,JAKARTA,294
2019,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,Perempuan,JAKARTA,217
2019,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,Perempuan,JAKARTA,262
2019,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,Perempuan,JAKARTA,241
2019,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,Perempuan,JAKARTA,203
2019,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,Perempuan,JAKARTA,230
2019,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Perempuan,JAKARTA,163
2019,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Perempuan,JAKARTA,185
2019,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Perempuan,JAKARTA,127
2019,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Perempuan,JAKARTA,153
2019,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,Perempuan,JAKARTA,11
2019,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,Perempuan,JAKARTA,39
2019,JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,Perempuan,JAKARTA,79
2019,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,Perempuan,JAKARTA,8
2019,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,Perempuan,JAKARTA,28
2019,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,Perempuan,JAKARTA,7
2019,JAKARTA SELATAN,KEBAYORAN BARU,PULO,Perempuan,JAKARTA,28
2019,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,Perempuan,JAKARTA,62
2019,JAKARTA SELATAN,KEBAYORAN BARU,GANDARIA UTARA,Perempuan,JAKARTA,179
2019,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,Perempuan,JAKARTA,169
2019,JAKARTA SELATAN,PANCORAN,PANCORAN,Perempuan,JAKARTA,137
2019,JAKARTA SELATAN,PANCORAN,KALIBATA,Perempuan,JAKARTA,243
2019,JAKARTA SELATAN,PANCORAN,RAWA JATI,Perempuan,JAKARTA,154
2019,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Perempuan,JAKARTA,138
2019,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Perempuan,JAKARTA,124
2019,JAKARTA SELATAN,PANCORAN,CIKOKO,Perempuan,JAKARTA,50
2019,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,Perempuan,JAKARTA,373
2019,JAKARTA SELATAN,JAGAKARSA,SRENGSENG SAWAH,Perempuan,JAKARTA,344
2019,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,Perempuan,JAKARTA,247
2019,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,Perempuan,JAKARTA,316
2019,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,Perempuan,JAKARTA,250
2019,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,Perempuan,JAKARTA,256
2019,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,Perempuan,JAKARTA,152
2019,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,Perempuan,JAKARTA,230
2019,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,Perempuan,JAKARTA,301
2019,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,Perempuan,JAKARTA,195
2019,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,Perempuan,JAKARTA,248
2019,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,Perempuan,JAKARTA,157
2019,JAKARTA TIMUR,MATRAMAN,UTAN KAYU UTARA,Perempuan,JAKARTA,160
2019,JAKARTA TIMUR,MATRAMAN,KAYU MANIS,Perempuan,JAKARTA,155
2019,JAKARTA TIMUR,MATRAMAN,PAL MERIAM,Perempuan,JAKARTA,123
2019,JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,Perempuan,JAKARTA,81
2019,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Perempuan,JAKARTA,195
2019,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Perempuan,JAKARTA,199
2019,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Perempuan,JAKARTA,250
2019,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Perempuan,JAKARTA,220
2019,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,Perempuan,JAKARTA,151
2019,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,Perempuan,JAKARTA,202
2019,JAKARTA TIMUR,PULO GADUNG,KAYU PUTIH,Perempuan,JAKARTA,203
2019,JAKARTA TIMUR,PULO GADUNG,JATI,Perempuan,JAKARTA,174
2019,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,Perempuan,JAKARTA,187
2019,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,Perempuan,JAKARTA,203
2019,JAKARTA TIMUR,JATINEGARA,BALI MESTER,Perempuan,JAKARTA,40
2019,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,Perempuan,JAKARTA,138
2019,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,Perempuan,JAKARTA,164
2019,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,Perempuan,JAKARTA,339
2019,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,Perempuan,JAKARTA,252
2019,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,Perempuan,JAKARTA,319
2019,JAKARTA TIMUR,KRAMAT JATI,KRAMAT JATI,Perempuan,JAKARTA,204
2019,JAKARTA TIMUR,KRAMAT JATI,KAMPUNG TENGAH,Perempuan,JAKARTA,318
2019,JAKARTA TIMUR,KRAMAT JATI,DUKUH,Perempuan,JAKARTA,162
2019,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,Perempuan,JAKARTA,299
2019,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,Perempuan,JAKARTA,243
2019,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,Perempuan,JAKARTA,222
2019,JAKARTA TIMUR,KRAMAT JATI,CAWANG,Perempuan,JAKARTA,190
2019,JAKARTA TIMUR,PASAR REBO,GEDONG,Perempuan,JAKARTA,268
2019,JAKARTA TIMUR,PASAR REBO,BARU,Perempuan,JAKARTA,156
2019,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,Perempuan,JAKARTA,258
2019,JAKARTA TIMUR,PASAR REBO,KALISARI,Perempuan,JAKARTA,234
2019,JAKARTA TIMUR,PASAR REBO,PEKAYON,Perempuan,JAKARTA,224
2019,JAKARTA TIMUR,CAKUNG,JATINEGARA,Perempuan,JAKARTA,499
2019,JAKARTA TIMUR,CAKUNG,RAWA TERATE,Perempuan,JAKARTA,138
2019,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,Perempuan,JAKARTA,595
2019,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,Perempuan,JAKARTA,365
2019,JAKARTA TIMUR,CAKUNG,PULO GEBANG,Perempuan,JAKARTA,515
2019,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,Perempuan,JAKARTA,137
2019,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,Perempuan,JAKARTA,373
2019,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,Perempuan,JAKARTA,387
2019,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,Perempuan,JAKARTA,362
2019,JAKARTA TIMUR,DUREN SAWIT,KLENDER,Perempuan,JAKARTA,430
2019,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,Perempuan,JAKARTA,377
2019,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,Perempuan,JAKARTA,136
2019,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,Perempuan,JAKARTA,145
2019,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,Perempuan,JAKARTA,200
2019,JAKARTA TIMUR,MAKASAR,MAKASAR,Perempuan,JAKARTA,249
2019,JAKARTA TIMUR,MAKASAR,PINANG RANTI,Perempuan,JAKARTA,183
2019,JAKARTA TIMUR,MAKASAR,KEBON PALA,Perempuan,JAKARTA,348
2019,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Perempuan,JAKARTA,173
2019,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Perempuan,JAKARTA,211
2019,JAKARTA TIMUR,CIRACAS,CIRACAS,Perempuan,JAKARTA,359
2019,JAKARTA TIMUR,CIRACAS,CIBUBUR,Perempuan,JAKARTA,306
2019,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Perempuan,JAKARTA,230
2019,JAKARTA TIMUR,CIRACAS,SUSUKAN,Perempuan,JAKARTA,226
2019,JAKARTA TIMUR,CIRACAS,RAMBUTAN,Perempuan,JAKARTA,227
2019,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Perempuan,JAKARTA,171
2019,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,Perempuan,JAKARTA,177
2019,JAKARTA TIMUR,CIPAYUNG,PONDOK RANGGON,Perempuan,JAKARTA,130
2019,JAKARTA TIMUR,CIPAYUNG,MUNJUL,Perempuan,JAKARTA,152
2019,JAKARTA TIMUR,CIPAYUNG,SETU,Perempuan,JAKARTA,144
2019,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,Perempuan,JAKARTA,171
2019,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,Perempuan,JAKARTA,393
2019,JAKARTA TIMUR,CIPAYUNG,CEGER,Perempuan,JAKARTA,98
2019,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTR,P. PANGGANG,Perempuan,BODETABEK,2
2019,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTR,P. KELAPA,Perempuan,BODETABEK,3
2019,KAB.ADM.KEP.SERIBU,KEP. SERIBU SLT,P. UNTUNG JAWA,Perempuan,BODETABEK,8
2019,KAB.ADM.KEP.SERIBU,KEP. SERIBU SLT,P. TIDUNG,Perempuan,BODETABEK,3
2019,KAB.ADM.KEP.SERIBU,KEP. SERIBU SLT,P. PARI,Perempuan,BODETABEK,5
2019,JAKARTA PUSAT,GAMBIR,GAMBIR,Perempuan,BODETABEK,6
2019,JAKARTA PUSAT,GAMBIR,CIDENG,Perempuan,BODETABEK,12
2019,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Perempuan,BODETABEK,5
2019,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Perempuan,BODETABEK,11
2019,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Perempuan,BODETABEK,3
2019,JAKARTA PUSAT,GAMBIR,DURI PULO,Perempuan,BODETABEK,12
2019,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Perempuan,BODETABEK,8
2019,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Perempuan,BODETABEK,15
2019,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Perempuan,BODETABEK,8
2019,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,Perempuan,BODETABEK,8
2019,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,Perempuan,BODETABEK,15
2019,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,Perempuan,BODETABEK,18
2019,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,Perempuan,BODETABEK,12
2019,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,Perempuan,BODETABEK,16
2019,JAKARTA PUSAT,KEMAYORAN,SERDANG,Perempuan,BODETABEK,20
2019,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,Perempuan,BODETABEK,14
2019,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,Perempuan,BODETABEK,30
2019,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,Perempuan,BODETABEK,19
2019,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,Perempuan,BODETABEK,15
2019,JAKARTA PUSAT,SENEN,SENEN,Perempuan,BODETABEK,3
2019,JAKARTA PUSAT,SENEN,KENARI,Perempuan,BODETABEK,6
2019,JAKARTA PUSAT,SENEN,PASEBAN,Perempuan,BODETABEK,21
2019,JAKARTA PUSAT,SENEN,KRAMAT,Perempuan,BODETABEK,15
2019,JAKARTA PUSAT,SENEN,KWITANG,Perempuan,BODETABEK,11
2019,JAKARTA PUSAT,SENEN,BUNGUR,Perempuan,BODETABEK,8
2019,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Perempuan,BODETABEK,14
2019,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,Perempuan,BODETABEK,26
2019,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,Perempuan,BODETABEK,12
2019,JAKARTA PUSAT,MENTENG,MENTENG,Perempuan,BODETABEK,14
2019,JAKARTA PUSAT,MENTENG,PEGANGSAAN,Perempuan,BODETABEK,18
2019,JAKARTA PUSAT,MENTENG,CIKINI,Perempuan,BODETABEK,6
2019,JAKARTA PUSAT,MENTENG,GONDANGDIA,Perempuan,BODETABEK,2
2019,JAKARTA PUSAT,MENTENG,KEBON SIRIH,Perempuan,BODETABEK,5
2019,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,Perempuan,BODETABEK,17
2019,JAKARTA PUSAT,TANAH ABANG,KARET TENGSIN,Perempuan,BODETABEK,14
2019,JAKARTA PUSAT,TANAH ABANG,PETAMBURAN,Perempuan,BODETABEK,23
2019,JAKARTA PUSAT,TANAH ABANG,KEBON MELATI,Perempuan,BODETABEK,19
2019,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,Perempuan,BODETABEK,13
2019,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,Perempuan,BODETABEK,7
2019,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,Perempuan,BODETABEK,27
2019,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,Perempuan,BODETABEK,12
2019,JAKARTA PUSAT,JOHAR BARU,GALUR,Perempuan,BODETABEK,9
2019,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,Perempuan,BODETABEK,14
2019,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,Perempuan,BODETABEK,47
2019,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,Perempuan,BODETABEK,13
2019,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,Perempuan,BODETABEK,8
2019,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,Perempuan,BODETABEK,25
2019,JAKARTA UTARA,PENJARINGAN,PLUIT,Perempuan,BODETABEK,9
2019,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,Perempuan,BODETABEK,9
2019,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,Perempuan,BODETABEK,38
2019,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,Perempuan,BODETABEK,22
2019,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,Perempuan,BODETABEK,19
2019,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,Perempuan,BODETABEK,30
2019,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,Perempuan,BODETABEK,31
2019,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,Perempuan,BODETABEK,30
2019,JAKARTA UTARA,KOJA,KOJA,Perempuan,BODETABEK,19
2019,JAKARTA UTARA,KOJA,TUGU UTARA,Perempuan,BODETABEK,37
2019,JAKARTA UTARA,KOJA,LAGOA,Perempuan,BODETABEK,34
2019,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,Perempuan,BODETABEK,20
2019,JAKARTA UTARA,KOJA,TUGU SELATAN,Perempuan,BODETABEK,16
2019,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,Perempuan,BODETABEK,32
2019,JAKARTA UTARA,CILINCING,CILINCING,Perempuan,BODETABEK,23
2019,JAKARTA UTARA,CILINCING,SUKAPURA,Perempuan,BODETABEK,31
2019,JAKARTA UTARA,CILINCING,MARUNDA,Perempuan,BODETABEK,20
2019,JAKARTA UTARA,CILINCING,KALI BARU,Perempuan,BODETABEK,35
2019,JAKARTA UTARA,CILINCING,SEMPER TIMUR,Perempuan,BODETABEK,16
2019,JAKARTA UTARA,CILINCING,ROROTAN,Perempuan,BODETABEK,51
2019,JAKARTA UTARA,CILINCING,SEMPER BARAT,Perempuan,BODETABEK,45
2019,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,Perempuan,BODETABEK,15
2019,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Perempuan,BODETABEK,40
2019,JAKARTA UTARA,PADEMANGAN,ANCOL,Perempuan,BODETABEK,15
2019,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,Perempuan,BODETABEK,15
2019,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,Perempuan,BODETABEK,24
2019,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,Perempuan,BODETABEK,14
2019,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,Perempuan,BODETABEK,23
2019,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,Perempuan,BODETABEK,48
2019,JAKARTA BARAT,CENGKARENG,RAWA BUAYA,Perempuan,BODETABEK,34
2019,JAKARTA BARAT,CENGKARENG,KEDAUNG KALI ANGKE,Perempuan,BODETABEK,16
2019,JAKARTA BARAT,CENGKARENG,KAPUK,Perempuan,BODETABEK,53
2019,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,Perempuan,BODETABEK,38
2019,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,Perempuan,BODETABEK,7
2019,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,Perempuan,BODETABEK,5
2019,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,Perempuan,BODETABEK,17
2019,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,Perempuan,BODETABEK,13
2019,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Perempuan,BODETABEK,10
2019,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,Perempuan,BODETABEK,11
2019,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Perempuan,BODETABEK,9
2019,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,Perempuan,BODETABEK,8
2019,JAKARTA BARAT,TAMAN SARI,KRUKUT,Perempuan,BODETABEK,9
2019,JAKARTA BARAT,TAMAN SARI,MAPHAR,Perempuan,BODETABEK,10
2019,JAKARTA BARAT,TAMAN SARI,TANGKI,Perempuan,BODETABEK,3
2019,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,Perempuan,BODETABEK,5
2019,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,Perempuan,BODETABEK,10
2019,JAKARTA BARAT,TAMAN SARI,GLODOK,Perempuan,BODETABEK,2
2019,JAKARTA BARAT,TAMAN SARI,PINANGSIA,Perempuan,BODETABEK,4
2019,JAKARTA BARAT,TAMBORA,TAMBORA,Perempuan,BODETABEK,5
2019,JAKARTA BARAT,TAMBORA,KALI ANYAR,Perempuan,BODETABEK,21
2019,JAKARTA BARAT,TAMBORA,DURI UTARA,Perempuan,BODETABEK,8
2019,JAKARTA BARAT,TAMBORA,TANAH SEREAL,Perempuan,BODETABEK,9
2019,JAKARTA BARAT,TAMBORA,KERENDANG,Perempuan,BODETABEK,8
2019,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,Perempuan,BODETABEK,14
2019,JAKARTA BARAT,TAMBORA,ANGKE,Perempuan,BODETABEK,6
2019,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,Perempuan,BODETABEK,5
2019,JAKARTA BARAT,TAMBORA,PEKOJAN,Perempuan,BODETABEK,8
2019,JAKARTA BARAT,TAMBORA,DURI SELATAN,Perempuan,BODETABEK,7
2019,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,Perempuan,BODETABEK,29
2019,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,Perempuan,BODETABEK,27
2019,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,Perempuan,BODETABEK,29
2019,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,Perempuan,BODETABEK,12
2019,JAKARTA BARAT,KEBON JERUK,DURI KEPA,Perempuan,BODETABEK,21
2019,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,Perempuan,BODETABEK,13
